date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-12-09,2023,ORL,TOR,1363.4,1551.9,0.38,0.62,,,1407.7,1613.7,0.32,0.68,,,52,11,32
2022-12-09,2023,BRK,ATL,1516.0,1546.5,0.6,0.4,,,1564.6,1570.1,0.59,0.41,,,76,69,73
2022-12-09,2023,CLE,SAC,1565.3,1490.9,0.73,0.27,,,1587.0,1504.5,0.72,0.28,,,69,40,55
2022-12-09,2023,PHI,LAL,1578.7,1422.1,0.81,0.19,,,1610.7,1443.2,0.79,0.21,,,60,10,35
2022-12-09,2023,MEM,DET,1568.1,1352.6,0.86,0.14,,,1649.4,1348.0,0.9,0.1,,,44,2,23
2022-12-09,2023,NOP,PHO,1584.2,1610.6,0.6,0.4,,,1588.3,1613.2,0.58,0.42,,,86,26,56
2022-12-09,2023,UTA,MIN,1570.5,1523.5,0.7,0.3,,,1548.7,1550.3,0.66,0.34,,,70,63,67
2022-12-09,2023,DAL,MIL,1571.1,1580.7,0.63,0.37,,,1604.7,1648.6,0.55,0.45,,,90,23,57
2022-12-10,2023,MIA,SAS,1543.0,1410.8,0.79,0.21,,,1616.2,1407.9,0.84,0.16,,,53,10,32
2022-12-10,2023,IND,BRK,1471.4,1516.0,0.58,0.42,,,1498.1,1564.6,0.52,0.48,,,63,82,73
2022-12-10,2023,WAS,LAC,1464.4,1505.1,0.58,0.42,,,1475.8,1569.9,0.4,0.6,,,59,60,60
2022-12-10,2023,CLE,OKC,1565.3,1410.5,0.81,0.19,,,1587.0,1404.3,0.78,0.22,,,47,10,29
2022-12-10,2023,CHI,DAL,1468.6,1571.1,0.5,0.5,,,1492.6,1604.7,0.52,0.48,,,69,52,61
2022-12-10,2023,GSW,BOS,1573.1,1674.6,0.5,0.5,,,1590.5,1686.3,0.46,0.54,,,92,35,64
2022-12-10,2023,DEN,UTA,1533.9,1570.5,0.59,0.41,,,1601.8,1548.7,0.77,0.23,,,79,24,52
2022-12-10,2023,POR,MIN,1418.8,1523.5,0.49,0.51,,,1500.4,1550.3,0.6,0.4,,,61,77,69
2022-12-11,2023,NOP,PHO,1584.2,1610.6,0.6,0.4,,,1588.3,1617.7,0.56,0.44,,,86,27,57
2022-12-11,2023,ORL,TOR,1363.4,1551.9,0.38,0.62,,,1407.5,1613.7,0.32,0.68,,,52,12,32
2022-12-11,2023,PHI,CHO,1578.7,1432.5,0.8,0.2,,,1626.2,1489.8,0.77,0.23,,,72,21,47
2022-12-11,2023,NYK,SAC,1510.2,1490.9,0.67,0.33,,,1521.8,1504.5,0.62,0.38,,,56,66,61
2022-12-11,2023,DET,LAL,1352.6,1422.1,0.54,0.46,,,1348.0,1443.2,0.48,0.52,,,13,3,8
2022-12-11,2023,ATL,CHI,1546.5,1468.6,0.74,0.26,,,1571.0,1492.6,0.76,0.24,,,63,50,57
2022-12-11,2023,HOU,MIL,1335.5,1580.7,0.3,0.7,,,1304.2,1648.6,0.17,0.83,,,32,2,17
2022-12-12,2023,WAS,BRK,1464.4,1516.0,0.57,0.43,,,1475.8,1564.6,0.48,0.52,,,59,75,67
2022-12-12,2023,IND,MIA,1471.4,1543.0,0.54,0.46,,,1498.1,1616.2,0.45,0.55,,,72,75,74
2022-12-12,2023,MEM,ATL,1568.1,1546.5,0.67,0.33,,,1649.4,1571.0,0.76,0.24,,,87,18,53
2022-12-12,2023,DAL,OKC,1571.1,1410.5,0.82,0.18,,,1604.7,1404.3,0.83,0.17,,,49,10,30
2022-12-12,2023,SAS,CLE,1410.8,1565.3,0.42,0.58,,,1407.9,1587.0,0.36,0.64,,,47,14,31
2022-12-12,2023,POR,MIN,1418.8,1523.5,0.49,0.51,,,1500.4,1550.3,0.53,0.47,,,61,81,71
2022-12-12,2023,LAC,BOS,1505.1,1674.6,0.4,0.6,,,1569.9,1686.3,0.42,0.58,,,90,42,66
2022-12-13,2023,PHI,SAC,1578.7,1490.9,0.75,0.25,,,1625.2,1504.5,0.75,0.25,,,75,35,55
2022-12-13,2023,MIL,GSW,1580.7,1573.1,0.65,0.35,,,1648.6,1590.5,0.69,0.31,,,89,23,56
2022-12-13,2023,HOU,PHO,1335.5,1610.6,0.27,0.73,,,1304.2,1627.8,0.19,0.81,,,30,3,17
2022-12-13,2023,UTA,NOP,1570.5,1584.2,0.62,0.38,,,1548.7,1588.3,0.61,0.39,,,77,48,63
2022-12-13,2023,LAL,BOS,1422.1,1674.6,0.29,0.71,,,1443.2,1686.3,0.31,0.69,,,72,11,42
2022-12-14,2023,CHO,DET,1432.5,1352.6,0.74,0.26,,,1489.8,1350.4,0.78,0.22,,,20,4,12
2022-12-14,2023,IND,GSW,1471.4,1573.1,0.5,0.5,,,1498.1,1594.4,0.54,0.46,,,69,66,68
2022-12-14,2023,ORL,ATL,1363.4,1546.5,0.38,0.62,,,1407.8,1571.1,0.38,0.62,,,44,21,33
2022-12-14,2023,TOR,SAC,1551.9,1490.9,0.72,0.28,,,1613.7,1504.5,0.78,0.22,,,73,30,52
2022-12-14,2023,CHI,NYK,1468.6,1510.2,0.58,0.42,,,1492.6,1521.8,0.57,0.43,,,53,77,65
2022-12-14,2023,SAS,POR,1410.8,1418.8,0.63,0.37,,,1407.9,1500.4,0.49,0.51,,,31,31,31
2022-12-14,2023,OKC,MIA,1410.5,1543.0,0.45,0.55,,,1404.3,1616.2,0.32,0.68,,,52,20,36
2022-12-14,2023,DEN,WAS,1533.9,1464.4,0.73,0.27,,,1601.8,1475.8,0.81,0.19,,,66,19,43
2022-12-14,2023,DAL,CLE,1571.1,1565.3,0.65,0.35,,,1604.7,1587.0,0.63,0.37,,,84,35,60
2022-12-14,2023,LAC,MIN,1505.1,1523.5,0.62,0.38,,,1569.9,1550.3,0.64,0.36,,,74,79,77
2022-12-15,2023,HOU,MIA,1335.5,1543.0,0.35,0.65,,,1304.2,1616.2,0.25,0.75,,,28,13,21
2022-12-15,2023,MEM,MIL,1568.1,1580.7,0.62,0.38,,,1649.4,1648.6,0.61,0.39,,,94,11,53
2022-12-15,2023,UTA,NOP,1570.5,1584.2,0.62,0.38,,,1548.7,1588.3,0.6,0.4,,,77,48,63
2022-12-15,2023,LAC,PHO,1505.1,1610.6,0.49,0.51,,,1569.9,1633.4,0.46,0.54,,,86,41,64
2022-12-16,2023,CHO,ATL,1432.5,1546.5,0.48,0.52,,,1489.8,1573.4,0.49,0.51,,,63,45,54
2022-12-16,2023,DET,SAC,1352.6,1490.9,0.45,0.55,,,1351.9,1504.5,0.39,0.61,,,22,26,24
2022-12-16,2023,CLE,IND,1565.3,1471.4,0.75,0.25,,,1587.0,1498.1,0.72,0.28,,,68,54,61
2022-12-16,2023,PHI,GSW,1578.7,1573.1,0.65,0.35,,,1625.7,1596.9,0.64,0.36,,,88,41,65
2022-12-16,2023,BOS,ORL,1674.6,1363.4,0.91,0.09,,,1686.3,1409.1,0.88,0.12,,,65,3,34
2022-12-16,2023,TOR,BRK,1551.9,1516.0,0.69,0.31,,,1613.7,1564.6,0.67,0.33,,,83,56,70
2022-12-16,2023,CHI,NYK,1468.6,1510.2,0.58,0.42,,,1492.6,1521.8,0.57,0.43,,,53,78,66
2022-12-16,2023,OKC,MIN,1410.5,1523.5,0.48,0.52,,,1404.3,1550.3,0.42,0.58,,,40,33,37
2022-12-16,2023,DAL,POR,1571.1,1418.8,0.81,0.19,,,1604.7,1500.4,0.74,0.26,,,71,49,60
2022-12-16,2023,LAL,DEN,1422.1,1533.9,0.48,0.52,,,1443.2,1601.8,0.39,0.61,,,58,14,36
2022-12-17,2023,LAC,WAS,1505.1,1464.4,0.69,0.31,,,1569.9,1475.8,0.73,0.27,,,59,51,55
2022-12-17,2023,SAS,MIA,1410.8,1543.0,0.32,0.68,,,1407.9,1616.2,0.23,0.77,,,53,16,35
2022-12-17,2023,OKC,MEM,1410.5,1568.1,0.42,0.58,,,1404.3,1649.4,0.23,0.77,,,58,6,32
2022-12-17,2023,HOU,POR,1335.5,1418.8,0.52,0.48,,,1304.2,1500.4,0.39,0.61,,,14,24,19
2022-12-17,2023,MIL,UTA,1580.7,1570.5,0.65,0.35,,,1648.6,1548.7,0.74,0.26,,,85,18,52
2022-12-17,2023,CLE,DAL,1565.3,1571.1,0.63,0.37,,,1587.0,1604.7,0.59,0.41,,,84,38,61
2022-12-17,2023,PHO,NOP,1610.6,1584.2,0.67,0.33,,,1633.4,1588.3,0.67,0.33,,,88,24,56
2022-12-18,2023,BOS,ORL,1674.6,1363.4,0.91,0.09,,,1686.3,1409.1,0.88,0.12,,,65,3,34
2022-12-18,2023,IND,NYK,1471.4,1510.2,0.59,0.41,,,1498.1,1521.8,0.57,0.43,,,55,78,67
2022-12-18,2023,DET,BRK,1352.6,1516.0,0.41,0.59,,,1353.3,1564.6,0.32,0.68,,,30,24,27
2022-12-18,2023,TOR,GSW,1551.9,1573.1,0.61,0.39,,,1613.7,1596.9,0.63,0.37,,,86,47,67
2022-12-18,2023,MIN,CHI,1523.5,1468.6,0.71,0.29,,,1550.3,1492.6,0.68,0.32,,,59,58,59
2022-12-18,2023,DEN,CHO,1533.9,1432.5,0.76,0.24,,,1601.8,1489.8,0.79,0.21,,,68,13,41
2022-12-18,2023,LAL,WAS,1422.1,1464.4,0.58,0.42,,,1443.2,1475.8,0.62,0.38,,,34,25,30
2022-12-19,2023,PHI,TOR,1578.7,1551.9,0.67,0.33,,,1625.7,1613.7,0.68,0.32,,,90,31,61
2022-12-19,2023,CLE,UTA,1565.3,1570.5,0.63,0.37,,,1587.0,1548.7,0.66,0.34,,,76,37,57
2022-12-19,2023,ATL,ORL,1546.5,1363.4,0.84,0.16,,,1573.5,1408.8,0.85,0.15,,,45,10,28
2022-12-19,2023,HOU,SAS,1335.5,1410.8,0.54,0.46,,,1304.2,1407.9,0.47,0.53,,,6,1,4
2022-12-19,2023,NOP,MIL,1584.2,1580.7,0.64,0.36,,,1588.3,1648.6,0.51,0.49,,,89,25,57
2022-12-19,2023,OKC,POR,1410.5,1418.8,0.63,0.37,,,1404.3,1500.4,0.48,0.52,,,30,35,33
2022-12-19,2023,MIN,DAL,1523.5,1571.1,0.57,0.43,,,1550.3,1604.7,0.47,0.53,,,79,69,74
2022-12-19,2023,PHO,LAL,1610.6,1422.1,0.84,0.16,,,1633.4,1443.2,0.86,0.14,,,64,6,35
2022-12-19,2023,SAC,CHO,1490.9,1432.5,0.71,0.29,,,1504.5,1489.8,0.67,0.33,,,49,42,46
2022-12-20,2023,DET,UTA,1352.6,1570.5,0.34,0.66,,,1353.3,1548.7,0.4,0.6,,,28,17,23
2022-12-20,2023,NYK,GSW,1510.2,1573.1,0.55,0.45,,,1521.8,1596.9,0.49,0.51,,,73,64,69
2022-12-20,2023,MIA,CHI,1543.0,1468.6,0.73,0.27,,,1616.2,1492.6,0.75,0.25,,,71,57,64
2022-12-20,2023,PHO,WAS,1610.6,1464.4,0.8,0.2,,,1633.4,1475.8,0.75,0.25,,,71,24,48
2022-12-20,2023,DEN,MEM,1533.9,1568.1,0.59,0.41,,,1601.8,1649.4,0.6,0.4,,,90,17,54
2022-12-21,2023,PHI,DET,1578.7,1352.6,0.87,0.13,,,1625.7,1353.3,0.91,0.09,,,41,3,22
2022-12-21,2023,CLE,MIL,1565.3,1580.7,0.62,0.38,,,1587.0,1648.6,0.53,0.47,,,89,23,56
2022-12-21,2023,NYK,TOR,1510.2,1551.9,0.58,0.42,,,1521.8,1613.7,0.4,0.6,,,76,65,71
2022-12-21,2023,BOS,IND,1674.6,1471.4,0.85,0.15,,,1686.3,1498.1,0.82,0.18,,,82,22,52
2022-12-21,2023,ATL,CHI,1546.5,1468.6,0.74,0.26,,,1573.5,1492.6,0.77,0.23,,,64,51,58
2022-12-21,2023,BRK,GSW,1516.0,1573.1,0.56,0.44,,,1564.6,1596.9,0.62,0.38,,,80,60,70
2022-12-21,2023,MIN,DAL,1523.5,1571.1,0.57,0.43,,,1550.3,1604.7,0.53,0.47,,,79,72,76
2022-12-21,2023,OKC,POR,1410.5,1418.8,0.63,0.37,,,1404.3,1500.4,0.48,0.52,,,30,34,32
2022-12-21,2023,HOU,ORL,1335.5,1363.4,0.6,0.4,,,1304.2,1408.8,0.46,0.54,,,6,0,3
2022-12-21,2023,SAC,LAL,1490.9,1422.1,0.73,0.27,,,1504.5,1443.2,0.69,0.31,,,40,35,38
2022-12-21,2023,LAC,CHO,1505.1,1432.5,0.73,0.27,,,1569.9,1489.8,0.71,0.29,,,62,42,52
2022-12-22,2023,NOP,SAS,1584.2,1410.8,0.83,0.17,,,1588.3,1407.9,0.81,0.19,,,47,13,30
2022-12-22,2023,UTA,WAS,1570.5,1464.4,0.77,0.23,,,1548.7,1475.8,0.73,0.27,,,56,41,49
2022-12-23,2023,ORL,SAS,1363.4,1410.8,0.58,0.42,,,1408.6,1407.9,0.66,0.34,,,17,2,10
2022-12-23,2023,PHI,LAC,1578.7,1505.1,0.73,0.27,,,1625.7,1569.9,0.69,0.31,,,85,42,64
2022-12-23,2023,ATL,DET,1546.5,1352.6,0.84,0.16,,,1573.5,1353.3,0.85,0.15,,,32,8,20
2022-12-23,2023,NYK,CHI,1510.2,1468.6,0.69,0.31,,,1521.8,1492.6,0.65,0.35,,,53,82,68
2022-12-23,2023,CLE,TOR,1565.3,1551.9,0.66,0.34,,,1587.0,1613.7,0.57,0.43,,,86,41,64
2022-12-23,2023,BOS,MIN,1674.6,1523.5,0.81,0.19,,,1686.3,1550.3,0.77,0.23,,,89,25,57
2022-12-23,2023,BRK,MIL,1516.0,1580.7,0.55,0.45,,,1564.6,1648.6,0.48,0.52,,,86,45,66
2022-12-23,2023,OKC,NOP,1410.5,1584.2,0.4,0.6,,,1404.3,1588.3,0.42,0.58,,,47,22,35
2022-12-23,2023,HOU,DAL,1335.5,1571.1,0.31,0.69,,,1304.2,1604.7,0.22,0.78,,,26,9,18
2022-12-23,2023,MIA,IND,1543.0,1471.4,0.73,0.27,,,1616.2,1498.1,0.76,0.24,,,72,59,66
2022-12-23,2023,DEN,POR,1533.9,1418.8,0.78,0.22,,,1601.8,1500.4,0.78,0.22,,,70,39,55
2022-12-23,2023,PHO,MEM,1610.6,1568.1,0.69,0.31,,,1633.4,1649.4,0.6,0.4,,,93,13,53
2022-12-23,2023,SAC,WAS,1490.9,1464.4,0.67,0.33,,,1504.5,1475.8,0.7,0.3,,,47,58,53
2022-12-23,2023,LAL,CHO,1422.1,1432.5,0.63,0.37,,,1443.2,1489.8,0.53,0.47,,,36,14,25
2022-12-25,2023,NYK,PHI,1510.2,1578.7,0.55,0.45,,,1521.8,1625.7,0.45,0.55,,,78,62,70
2022-12-25,2023,DAL,LAL,1571.1,1422.1,0.81,0.19,,,1604.7,1443.2,0.8,0.2,,,59,15,37
2022-12-25,2023,BOS,MIL,1674.6,1580.7,0.75,0.25,,,1686.3,1648.6,0.65,0.35,,,96,19,58
2022-12-25,2023,GSW,MEM,1573.1,1568.1,0.65,0.35,,,1596.9,1649.4,0.51,0.49,,,90,42,66
2022-12-25,2023,DEN,PHO,1533.9,1610.6,0.53,0.47,,,1601.8,1633.4,0.63,0.37,,,89,20,55
2022-12-26,2023,DET,LAC,1352.6,1505.1,0.43,0.57,,,1353.3,1569.9,0.31,0.69,,,31,19,25
2022-12-26,2023,CLE,BRK,1565.3,1516.0,0.7,0.3,,,1587.0,1564.6,0.64,0.36,,,79,60,70
2022-12-26,2023,MIA,MIN,1543.0,1523.5,0.67,0.33,,,1616.2,1550.3,0.7,0.3,,,81,55,68
2022-12-26,2023,NOP,IND,1584.2,1471.4,0.77,0.23,,,1588.3,1498.1,0.72,0.28,,,68,51,60
2022-12-26,2023,SAS,UTA,1410.8,1570.5,0.41,0.59,,,1407.9,1548.7,0.41,0.59,,,40,23,32
2022-12-26,2023,CHI,HOU,1468.6,1335.5,0.79,0.21,,,1492.6,1304.2,0.82,0.18,,,13,10,12
2022-12-26,2023,POR,CHO,1418.8,1432.5,0.62,0.38,,,1500.4,1491.1,0.61,0.39,,,49,46,48
2022-12-27,2023,WAS,PHI,1464.4,1578.7,0.48,0.52,,,1475.8,1625.7,0.37,0.63,,,70,49,60
2022-12-27,2023,ORL,LAL,1363.4,1422.1,0.56,0.44,,,1409.3,1443.2,0.56,0.44,,,23,4,14
2022-12-27,2023,BOS,HOU,1674.6,1335.5,0.93,0.07,,,1686.3,1304.2,0.95,0.05,,,38,0,19
2022-12-27,2023,TOR,LAC,1551.9,1505.1,0.7,0.3,,,1613.7,1569.9,0.72,0.28,,,83,37,60
2022-12-27,2023,IND,ATL,1471.4,1546.5,0.54,0.46,,,1498.1,1573.5,0.43,0.57,,,65,75,70
2022-12-27,2023,MEM,PHO,1568.1,1610.6,0.58,0.42,,,1649.4,1633.4,0.62,0.38,,,93,14,54
2022-12-27,2023,OKC,SAS,1410.5,1410.8,0.64,0.36,,,1404.3,1407.9,0.67,0.33,,,16,3,10
2022-12-27,2023,DAL,NYK,1571.1,1510.2,0.72,0.28,,,1604.7,1521.8,0.72,0.28,,,75,49,62
2022-12-27,2023,SAC,DEN,1490.9,1533.9,0.58,0.42,,,1504.5,1601.8,0.47,0.53,,,71,55,63
2022-12-27,2023,GSW,CHO,1573.1,1432.5,0.8,0.2,,,1596.9,1496.6,0.78,0.22,,,69,28,49
2022-12-28,2023,DET,ORL,1352.6,1363.4,0.63,0.37,,,1353.3,1409.3,0.61,0.39,,,10,0,5
2022-12-28,2023,WAS,PHO,1464.4,1610.6,0.43,0.57,,,1475.8,1633.4,0.38,0.62,,,71,29,50
2022-12-28,2023,ATL,BRK,1546.5,1516.0,0.68,0.32,,,1573.5,1564.6,0.56,0.44,,,77,79,78
2022-12-28,2023,MIA,LAL,1543.0,1422.1,0.78,0.22,,,1616.2,1443.2,0.84,0.16,,,61,15,38
2022-12-28,2023,NOP,MIN,1584.2,1523.5,0.72,0.28,,,1588.3,1550.3,0.66,0.34,,,77,69,73
2022-12-28,2023,CHI,MIL,1468.6,1580.7,0.48,0.52,,,1492.6,1648.6,0.39,0.61,,,76,38,57
2022-12-28,2023,SAC,DEN,1490.9,1533.9,0.58,0.42,,,1504.5,1601.8,0.46,0.54,,,71,59,65
2022-12-28,2023,GSW,UTA,1573.1,1570.5,0.64,0.36,,,1596.9,1548.7,0.62,0.38,,,78,65,72
2022-12-29,2023,CHO,OKC,1432.5,1410.5,0.67,0.33,,,1504.1,1404.3,0.73,0.27,,,31,9,20
2022-12-29,2023,IND,CLE,1471.4,1565.3,0.51,0.49,,,1498.1,1587.0,0.48,0.52,,,68,64,66
2022-12-29,2023,TOR,MEM,1551.9,1568.1,0.62,0.38,,,1613.7,1649.4,0.56,0.44,,,91,24,58
2022-12-29,2023,BOS,LAC,1674.6,1505.1,0.83,0.17,,,1686.3,1569.9,0.75,0.25,,,90,30,60
2022-12-29,2023,SAS,NYK,1410.8,1510.2,0.5,0.5,,,1407.9,1521.8,0.44,0.56,,,35,30,33
2022-12-29,2023,DAL,HOU,1571.1,1335.5,0.87,0.13,,,1604.7,1304.2,0.9,0.1,,,26,4,15
2022-12-30,2023,ORL,WAS,1363.4,1464.4,0.5,0.5,,,1408.8,1475.8,0.5,0.5,,,27,23,25
2022-12-30,2023,ATL,LAL,1546.5,1422.1,0.78,0.22,,,1573.5,1443.2,0.77,0.23,,,53,19,36
2022-12-30,2023,TOR,PHO,1551.9,1610.6,0.56,0.44,,,1613.7,1633.4,0.51,0.49,,,90,23,57
2022-12-30,2023,MIL,MIN,1580.7,1523.5,0.71,0.29,,,1648.6,1550.3,0.74,0.26,,,85,28,57
2022-12-30,2023,CHI,DET,1468.6,1352.6,0.78,0.22,,,1492.6,1353.3,0.78,0.22,,,21,15,18
2022-12-30,2023,NOP,PHI,1584.2,1578.7,0.65,0.35,,,1588.3,1625.7,0.56,0.44,,,87,39,63
2022-12-30,2023,DEN,MIA,1533.9,1543.0,0.63,0.37,,,1601.8,1616.2,0.65,0.35,,,87,35,61
2022-12-30,2023,SAC,UTA,1490.9,1570.5,0.53,0.47,,,1504.5,1548.7,0.54,0.46,,,61,72,67
2022-12-30,2023,GSW,POR,1573.1,1418.8,0.81,0.19,,,1596.9,1500.4,0.73,0.27,,,70,65,68
2022-12-31,2023,IND,LAC,1471.4,1505.1,0.59,0.41,,,1498.1,1569.9,0.51,0.49,,,64,72,68
2022-12-31,2023,CHI,CLE,1468.6,1565.3,0.5,0.5,,,1492.6,1587.0,0.41,0.59,,,67,66,67
2022-12-31,2023,HOU,NYK,1335.5,1510.2,0.39,0.61,,,1304.2,1521.8,0.3,0.7,,,16,21,19
2022-12-31,2023,SAS,DAL,1410.8,1571.1,0.41,0.59,,,1407.9,1604.7,0.33,0.67,,,50,18,34
2022-12-31,2023,CHO,BRK,1432.5,1516.0,0.52,0.48,,,1504.1,1564.6,0.53,0.47,,,64,58,61
2022-12-31,2023,MEM,NOP,1568.1,1584.2,0.62,0.38,,,1649.4,1588.3,0.73,0.27,,,89,22,56
2022-12-31,2023,OKC,PHI,1410.5,1578.7,0.4,0.6,,,1404.3,1625.7,0.36,0.64,,,53,15,34
2022-12-31,2023,MIN,DET,1523.5,1352.6,0.83,0.17,,,1550.3,1353.3,0.83,0.17,,,29,12,21
2022-12-31,2023,UTA,MIA,1570.5,1543.0,0.68,0.32,,,1548.7,1616.2,0.56,0.44,,,80,57,69
2023-01-01,2023,MEM,SAC,1568.1,1490.9,0.74,0.26,,,1649.4,1504.5,0.74,0.26,,,78,36,57
2023-01-01,2023,MIL,WAS,1580.7,1464.4,0.78,0.22,,,1648.6,1475.8,0.81,0.19,,,73,16,45
2023-01-01,2023,DEN,BOS,1533.9,1674.6,0.44,0.56,,,1601.8,1691.8,0.55,0.45,,,94,24,59
2023-01-02,2023,NYK,PHO,1510.2,1610.6,0.5,0.5,,,1521.8,1633.4,0.43,0.57,,,79,44,62
2023-01-02,2023,CHO,LAL,1432.5,1422.1,0.65,0.35,,,1504.1,1443.2,0.69,0.31,,,40,12,26
2023-01-02,2023,PHI,NOP,1578.7,1584.2,0.63,0.37,,,1625.7,1588.3,0.65,0.35,,,87,39,63
2023-01-02,2023,IND,TOR,1471.4,1551.9,0.53,0.47,,,1498.1,1613.7,0.45,0.55,,,72,66,69
2023-01-02,2023,CLE,CHI,1565.3,1468.6,0.76,0.24,,,1587.0,1495.0,0.73,0.27,,,67,54,61
2023-01-02,2023,BRK,SAS,1516.0,1410.8,0.77,0.23,,,1564.6,1407.9,0.79,0.21,,,43,19,31
2023-01-02,2023,MIN,DEN,1523.5,1533.9,0.63,0.37,,,1550.3,1601.8,0.61,0.39,,,79,58,69
2023-01-02,2023,HOU,DAL,1335.5,1571.1,0.31,0.69,,,1304.2,1604.7,0.21,0.79,,,26,10,18
2023-01-02,2023,POR,DET,1418.8,1352.6,0.72,0.28,,,1500.4,1353.3,0.78,0.22,,,22,14,18
2023-01-02,2023,GSW,ATL,1573.1,1546.5,0.67,0.33,,,1596.9,1573.5,0.65,0.35,,,81,56,69
2023-01-02,2023,LAC,MIA,1505.1,1543.0,0.59,0.41,,,1569.9,1616.2,0.53,0.47,,,83,68,76
2023-01-03,2023,MIL,WAS,1580.7,1464.4,0.78,0.22,,,1648.6,1475.8,0.81,0.19,,,73,19,46
2023-01-03,2023,OKC,BOS,1410.5,1674.6,0.28,0.72,,,1404.3,1695.6,0.23,0.77,,,66,6,36
2023-01-03,2023,UTA,SAC,1570.5,1490.9,0.74,0.26,,,1548.7,1504.5,0.72,0.28,,,61,66,64
2023-01-04,2023,CLE,PHO,1565.3,1610.6,0.58,0.42,,,1587.0,1633.4,0.55,0.45,,,87,23,55
2023-01-04,2023,PHI,IND,1578.7,1471.4,0.77,0.23,,,1625.7,1498.1,0.76,0.24,,,73,47,60
2023-01-04,2023,CHO,MEM,1432.5,1568.1,0.45,0.55,,,1504.1,1649.4,0.41,0.59,,,78,20,49
2023-01-04,2023,ORL,OKC,1363.4,1410.5,0.58,0.42,,,1409.2,1404.3,0.68,0.32,,,17,3,10
2023-01-04,2023,NYK,SAS,1510.2,1410.8,0.76,0.24,,,1521.8,1407.9,0.74,0.26,,,35,22,29
2023-01-04,2023,TOR,MIL,1551.9,1580.7,0.6,0.4,,,1613.7,1648.6,0.62,0.38,,,91,27,59
2023-01-04,2023,CHI,BRK,1468.6,1516.0,0.58,0.42,,,1502.0,1564.6,0.52,0.48,,,64,87,76
2023-01-04,2023,NOP,HOU,1584.2,1335.5,0.88,0.12,,,1588.3,1304.2,0.88,0.12,,,24,5,15
2023-01-04,2023,MIN,POR,1523.5,1418.8,0.76,0.24,,,1550.3,1500.4,0.69,0.31,,,61,83,72
2023-01-04,2023,GSW,DET,1573.1,1352.6,0.86,0.14,,,1596.9,1353.3,0.86,0.14,,,36,8,22
2023-01-04,2023,LAL,MIA,1422.1,1543.0,0.47,0.53,,,1443.2,1616.2,0.34,0.66,,,61,28,45
2023-01-04,2023,SAC,ATL,1490.9,1546.5,0.56,0.44,,,1504.5,1573.5,0.43,0.57,,,67,70,69
2023-01-05,2023,ORL,MEM,1363.4,1568.1,0.35,0.65,,,1409.4,1649.4,0.28,0.72,,,59,6,33
2023-01-05,2023,DAL,BOS,1571.1,1674.6,0.5,0.5,,,1604.7,1697.2,0.47,0.53,,,94,34,64
2023-01-05,2023,HOU,UTA,1335.5,1570.5,0.31,0.69,,,1304.2,1548.7,0.23,0.77,,,19,10,15
2023-01-05,2023,DEN,LAC,1533.9,1505.1,0.68,0.32,,,1601.8,1569.9,0.7,0.3,,,82,51,67
2023-01-06,2023,IND,POR,1471.4,1418.8,0.71,0.29,,,1498.1,1500.4,0.6,0.4,,,50,73,62
2023-01-06,2023,TOR,NYK,1551.9,1510.2,0.69,0.31,,,1613.7,1521.8,0.72,0.28,,,76,57,67
2023-01-06,2023,PHI,CHI,1578.7,1468.6,0.77,0.23,,,1625.7,1509.1,0.75,0.25,,,76,47,62
2023-01-06,2023,OKC,WAS,1410.5,1464.4,0.57,0.43,,,1404.3,1475.8,0.51,0.49,,,26,25,26
2023-01-06,2023,MIL,CHO,1580.7,1432.5,0.81,0.19,,,1648.6,1504.1,0.78,0.22,,,78,12,45
2023-01-06,2023,SAS,DET,1410.8,1352.6,0.71,0.29,,,1407.9,1353.3,0.68,0.32,,,10,1,6
2023-01-06,2023,NOP,BRK,1584.2,1516.0,0.72,0.28,,,1588.3,1564.6,0.64,0.36,,,79,62,71
2023-01-06,2023,MIN,LAC,1523.5,1505.1,0.66,0.34,,,1550.3,1569.9,0.65,0.35,,,74,84,79
2023-01-06,2023,DEN,CLE,1533.9,1565.3,0.6,0.4,,,1601.8,1587.0,0.63,0.37,,,84,32,58
2023-01-06,2023,PHO,MIA,1610.6,1543.0,0.72,0.28,,,1633.9,1616.2,0.63,0.37,,,90,33,62
2023-01-06,2023,LAL,ATL,1422.1,1546.5,0.46,0.54,,,1443.2,1573.5,0.42,0.58,,,53,29,41
2023-01-07,2023,SAS,BOS,1410.8,1674.6,0.28,0.72,,,1407.9,1700.6,0.18,0.82,,,67,6,37
2023-01-07,2023,CHI,UTA,1468.6,1570.5,0.5,0.5,,,1513.4,1548.7,0.49,0.51,,,63,65,64
2023-01-07,2023,DAL,NOP,1571.1,1584.2,0.62,0.38,,,1604.7,1588.3,0.69,0.31,,,84,46,65
2023-01-07,2023,GSW,ORL,1573.1,1363.4,0.86,0.14,,,1596.9,1410.8,0.83,0.17,,,50,12,31
2023-01-07,2023,SAC,LAL,1490.9,1422.1,0.73,0.27,,,1504.5,1443.2,0.74,0.26,,,40,31,36
